idencuesta,ola,version,muestra,cuestion_mig,cuestion_completo,formato,segmento,comuna,comuna_cod,region,region_cod,estrato,ponderador01,ponderador02,fact_exp01,fact_exp02,r05_01,r05_02,r06,r07,r08,r09,r10,r11,r12_01,r12_02,r12_03,r12_04,r12_05,r12_06,r12_07,r13_nredes,r13_sexo_01,r13_edad_01,r13_relacion_01,r13_tiempo_01,r13_barrio_01,r13_educ_01,r13_relig_01,r13_ideol_01,r13_contacto_01,r13_confia_01,r13_sexo_02,r13_edad_02,r13_relacion_02,r13_tiempo_02,r13_barrio_02,r13_educ_02,r13_relig_02,r13_ideol_02,r13_contacto_02,r13_confia_02,r13_sexo_03,r13_edad_03,r13_relacion_03,r13_tiempo_03,r13_barrio_03,r13_educ_03,r13_relig_03,r13_ideol_03,r13_contacto_03,r13_confia_03,r13_sexo_04,r13_edad_04,r13_relacion_04,r13_tiempo_04,r13_barrio_04,r13_educ_04,r13_relig_04,r13_ideol_04,r13_contacto_04,r13_confia_04,r13_sexo_05,r13_edad_05,r13_relacion_05,r13_tiempo_05,r13_barrio_05,r13_educ_05,r13_relig_05,r13_ideol_05,r13_contacto_05,r13_confia_05,r14,r15,r16,r17,r18_01,r18_02,t01,t02_01,t02_02,t02_03,t02_04,t03_01,t03_02,t03_03,t03_04,t05,t06_01,t06_02,t06_03,t06_04,t06_05,t06_06,t06_07,t06_08,t07_01,t07_02,t08,t09_01,t09_02,t09_03,t10,t11_01,t11_02,t11_03,t11_04,t13_01,t13_02,t13_03,t14,c01,c02,c03,c04,c05_01,c05_02,c05_03,c05_04,c05_05,c05_06,c05_07,c05_08,c05_09,c05_10,c05_11,c05_12,c05_13,c05_14,c06_01,c06_02,c06_03,c06_04,c06_05,c06_06,c08_01,c08_02,c08_03,c08_04,c08_05,c09_01,c09_02,c09_03,c09_04,c10_01,c10_02,c10_03,c12_01,c12_02,c12_03,c12_04,c12_05,c12_06,c12_07,c12_08,c12_09,c12_09_otro,c13,c14_01,c14_02,c15,c16,c16_otro,c17,c17_otro,c18_05,c18_08,c18_09,c18_10,c18_11,c18_13,c20,c20_otro,c21_01,c21_02,c21_03,c21_04,c21_05,c21_06,c21_07,c21_08,c21_09,c21_10,c21_11,c22,c23,c24,c25,c32_01,c32_02,c33,c34,c35_01,c35_02,c35_03,c35_04,c37_01,c37_02,c37_03,c37_04,c37_05,c37_06,c37_07,c37_08,c37_09,c37_10,c38,c40_01,c40_02,c40_03,c40_04,c40_05,c40_06,c41_01,c41_02,c41_03,c41_04,c42_01,c42_02,c42_03,c42_04,c46_01,c46_02,c46_03,c46_04,c46_05,c49_01,c49_02,c49_03,c49_04,c49_05,c49_06,c50,c51,c52,c53,c54,c55,c56,c57,d01_01,d01_02,d01_03,d01_04,d02_01,d02_02,d02_03,d03_01,d03_02,d04_01,d04_02,d07,d08,d09,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d25_01,d25_02,d25_03,d25_04,d25_05,d25_06,d26_01,d26_02,d26_03,d26_04,d27_01,d27_02,d27_03,d27_04,d27_05,d28,g01_01,g01_02,g01_03,g01_04,g01_05,g02_01,g02_02,g02_03,g02_04,g02_05,g03_01,g03_02,f04_01,f04_02,f05_01,f05_02,f05_03,f05_04,f05_05,f05_06,f05_07,f06_01,f06_02,f07_01,f07_02,f08_01,f08_02,f08_03,f08_04,f08_05,f08_06,f09_01,f09_02,f09_03,s01,s02,s03,s11_01,s11_02,s11_03,s11_04,s11_05,s11_06,s11_07,s11_08,s11_09,s13_01,s13_02,s13_03,s13_04,s13_05,s13_06,s13_07,s13_08,s16,s17,s18,s19_01,s19_02,s19_03,s19_04,s19_05,s19_01_fecha,s19_02_fecha,s19_03_fecha,s19_04_fecha,s19_05_fecha,s20,s21,s22_01,s22_02,s22_03,s22_04,s22_05,s22_06,s22_07,s22_08,s22_09,s22_10,s23_01,s23_02,s23_03,s23_04,s23_05,s24_01,s24_02,s24_03,s26_01,s26_02,s26_03,s26_04,s26_05,s26_06,s27,s28,s29,s30_01,s30_02,s30_03,s30_04,s30_05,s30_06,s30_07,s30_08,s31,m0_sexo,m0_edad,m01,m02,m13,m14,m14b,m15,m16,m29,m30,m30b,m36,m36_otro,m38,m38_otro,m39,m41,m45,m53,m53_otro,m57,m58,m59,m66_01,sexo_enc,edad_enc,nac_enc,educ_enc,exp_campo_enc,fecha_entr,mod_t_dur,mod_r_dur,mod_c_dur,mod_d_dur,mod_f_dur,mod_g_dur,mod_s_dur,mod_m_dur,otros_dur,total_dur
13123053,6,202201,1,2,1,1,1312305,Providencia,13123,Metropolitana,13,1,2.147538423538208,3.454681396484375,18665.0546875,30025.919921875,3,2,4,5,1,4,4,4,5,5,2,2,5,4,5,1,2,42,1,5,1,5,1,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,5,5,3,4,4,3,2,3,3,3,3,3,4,4,4,4,4,4,4,4,5,5,4,2,4,2,4,2,3,1,2,11,7,3,1,4,2,2,2,3,2,3,2,3,3,2,3,2,2,4,2,3,2,2,2,1,5,5,4,2,1,1,3,1,3,3,2,4,5,5,5,1,1,1,1,2,3,3,1,1,NA,4,4,5,6,8,NA,1,NA,2,4,3,3,5,2,5,NA,3,2,4,4,4,2,3,4,3,2,3,1,1,3,1,1,3,NA,NA,NA,NA,NA,NA,4,4,2,2,3,2,2,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,2,2,NA,NA,NA,NA,NA,NA,1,4,1,2,1,NA,1,2,9,9,9,5,2,1,2,20000000,380000,20000000,800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,4,2,NA,NA,2,1,1,1,3,4,1,3,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,2,2,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,4,3,7,2,2,2,2,2,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,2,3,5,5,1,1,3,5,3,3,1,60,0,NA,3,4,4,4,3,4,3,5,1,1,42,9,1,-999,16,NA,-999,4,-999,20,NA,1,NA,7,NA,NA,1,1,10,NA,"empresario, gerente empresa grande",1,1,1,Femenino,27,Chilena,Profesional (4 o más años),No,2022-09-06,5.333333492279053,5.400000095367432,15.35000005364418,2.4166667461395264,1.2833333015441895,1.350000023841858,8.183333396911621,3.8333332538604736,2.1166667006909847,45.266666412353516
13123075,6,202201,1,1,1,1,1312307,Conchali,13104,Metropolitana,13,1,2.2334401607513428,1.6369521617889404,19411.658203125,14227.359375,1,1,1,NA,NA,3,1,3,3,2,4,2,4,4,4,4,1,53,3,5,1,4,3,6,1,3,2,52,3,5,2,4,2,1,2,3,1,27,1,5,1,4,3,5,1,3,2,33,3,5,1,5,3,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,1,3,4,1,3,2,3,3,2,2,2,3,2,1,4,1,1,4,4,4,5,5,5,2,4,5,5,1,3,2,3,4,9,11,14,2,3,2,2,1,1,1,2,2,2,1,2,2,3,3,5,1,2,1,1,1,1,3,3,2,4,3,1,5,3,4,1,1,4,4,3,3,1,1,1,1,2,1,1,1,3,Organismo de salud,1,3,3,4,1,NA,3,NA,4,4,3,4,5,2,1,NA,4,4,4,5,4,4,4,5,2,3,4,4,3,4,1,4,3,NA,NA,NA,NA,NA,NA,4,3,4,2,4,3,5,3,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,4,NA,NA,NA,NA,NA,NA,1,4,1,2,1,4,NA,NA,5,5,5,3,2,2,2,5000000,300000,2000000,700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,4,3,2,4,3,5,5,5,NA,NA,1,1,4,3,2,1,1,4,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,2,2,4,1,7,2,2,2,2,2,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,5,5,1,3,2,2,2,1,3,4,3,NA,4,4,4,5,5,5,3,5,2,2,27,9,1,700000,NA,NA,1300000,2,1000000,NA,NA,2,NA,5,NA,7,1,1,10,NA,Corredor de Propiedades,5,2,1,Masculino,55,Chilena,Educación Media-Técnico Profesional,No,2022-07-22,6.433333396911621,11.383333206176758,18.96666717529297,3.816666603088379,1.7666666507720947,1.5333333015441895,7.866666793823242,6.816666603088379,5.483333379030228,64.06665802001953
13124015,6,202201,1,2,1,1,1312401,Pudahuel,13124,Metropolitana,13,1,0.6442614793777466,0.4721977412700653,5599.51611328125,4104.0458984375,1,1,1,NA,NA,-888,-888,3,-999,-999,4,1,5,5,5,2,1,52,2,5,2,3,3,6,2,3,2,40,2,5,2,3,3,6,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,5,5,5,4,4,5,5,2,5,3,4,2,1,3,2,3,-888,2,2,4,4,5,3,2,2,1,3,2,1,1,1,12,13,-888,1,3,2,2,1,1,1,3,3,3,1,3,1,3,3,5,3,3,3,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,3,4,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,12,15,NA,5,NA,4,2,1,1,5,3,9,NA,2,2,5,5,4,-888,4,4,4,4,5,1,1,1,1,5,5,NA,NA,NA,NA,NA,NA,1,1,5,1,3,5,4,5,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-888,-888,-888,-888,NA,NA,NA,NA,NA,NA,2,NA,1,-999,2,NA,1,-999,5,5,6,4,1,1,1,2000000,400000,-888,600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,5,5,1,5,3,1,5,5,NA,NA,1,1,1,1,-888,-888,1,1,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,2,2,1,3,3,1,1,3,1,2,1,2,2,2,2,2,1,1,5,1,2,1,2,2,2,NA,2011,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,5,1,1,1,1,0,0,NA,5,5,5,5,5,5,5,5,1,2,72,2,5,NA,NA,NA,NA,NA,185000,NA,NA,7,NA,3,NA,2,-999,1,10,NA,agricultor de campo,1,2,1,Masculino,28,Chilena,Profesional (4 o más años),Si,2022-10-01,11.649999618530273,7.4666664600372314,16.5,3.7166666984558105,1.3833333253860474,1.5499999523162842,9.800000190734863,2.683333396911621,3.466666778549552,58.21666717529297
13124027,6,202201,1,1,1,1,1312402,Pudahuel,13124,Metropolitana,13,1,2.5770459175109863,1.8887909650802612,22398.064453125,16416.18359375,3,1,4,4,1,5,5,4,-888,-888,4,1,3,5,5,1,2,58,3,5,2,3,2,6,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,5,5,5,2,2,4,2,4,3,1,4,5,2,2,5,4,5,4,2,2,2,4,5,3,4,1,1,5,1,1,1,1,9,13,14,1,3,2,2,1,5,-888,5,-888,5,2,3,4,5,5,5,5,4,-888,-888,-888,-888,1,5,3,1,1,1,1,1,1,1,1,1,5,5,5,2,3,1,1,1,3,1,1,1,NA,3,3,2,-888,-888,NA,-888,NA,5,5,5,5,5,5,6,NA,4,5,5,4,5,5,5,5,5,3,5,1,1,1,3,5,5,NA,NA,NA,NA,NA,NA,5,1,5,2,5,5,5,5,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,5,1,NA,NA,NA,NA,NA,NA,2,NA,-888,NA,2,NA,1,-888,8,8,6,5,3,2,2,2000000,400000,500000,400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,NA,NA,1,1,1,1,1,1,1,1,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,2,4,3,4,4,5,1,5,4,2,1,2,1,2,2,2,2,2,1,0,1,2,1,-888,2,2,NA,2010,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,5,5,1,5,5,5,5,1,5,0,0,NA,5,5,5,3,5,5,5,5,2,2,56,2,2,-888,3,NA,200000,2,-888,10,NA,5,NA,2,NA,2,3,1,10,NA,agricultor,4,2,1,Masculino,29,Chilena,Educación Media-Científico Humanista,Si,2022-09-20,6.383333206176758,7.5,17.049999952316284,2.366666555404663,1.7999999523162842,1.0666667222976685,8.016666412353516,4.150000095367432,2.105322823839056,50.43865203857422
13124045,6,202201,1,1,1,1,1312404,Pudahuel,13124,Metropolitana,13,1,4.466879367828369,7.185737133026123,38823.30859375,62453.91015625,1,1,1,NA,NA,1,1,3,4,4,2,4,4,4,4,1,1,40,4,2,2,4,3,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,4,4,1,1,1,1,1,1,1,3,3,2,1,1,1,2,1,2,3,3,2,4,3,3,1,3,3,3,1,1,2,8,11,12,1,-999,2,2,1,2,1,3,1,1,2,1,1,2,4,4,1,3,3,1,1,1,3,4,2,1,1,1,1,1,1,1,1,1,5,5,4,1,1,1,1,1,3,1,1,1,NA,2,2,3,10,16,NA,5,NA,5,5,2,2,4,2,7,NA,5,5,3,4,4,3,3,3,3,3,3,1,1,1,2,5,5,NA,NA,NA,NA,NA,NA,5,5,5,5,5,2,2,3,3,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,4,4,NA,NA,NA,NA,NA,NA,1,2,1,2,1,NA,1,1,4,2,5,3,4,3,4,10000000,370000,10000000,500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,4,2,5,2,3,4,5,NA,NA,1,1,2,1,3,4,1,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,2,2,2,2,2,1,1,1,1,2,2,1,1,1,2,2,1,1,3,1,1,1,2,2,2,2020,2020,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,5,1,1,1,5,1,5,3,1,6,1,NA,4,4,4,5,5,5,3,5,2,1,69,3,5,NA,NA,NA,NA,NA,500000,NA,NA,1,NA,1,NA,7,4,1,10,NA,vivía solito estudio (no tenia nadie que le ayudara y de quien dependiera),-999,-999,1,Femenino,45,Chilena,Educación Media-Científico Humanista,No,2022-09-12,8.766666650772095,9.016666412353516,25.816667556762695,3.0999999046325684,3.200000047683716,1.600000023841858,14.53333330154419,12.083333253860474,5.733333338052034,83.850006103515625
13124054,6,202201,1,2,1,1,1312405,Pudahuel,13124,Metropolitana,13,1,0.6442615985870361,0.4721977710723877,5599.51708984375,4104.04638671875,1,1,1,NA,NA,3,3,4,3,3,2,1,4,4,4,1,2,56,3,5,2,4,5,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,4,4,4,4,4,4,4,3,3,4,3,3,4,4,4,4,4,3,4,4,4,4,2,2,3,3,4,2,2,2,1,2,6,7,1,3,2,2,1,4,3,1,4,2,1,3,5,2,2,4,1,3,4,1,2,3,3,3,3,1,1,1,1,1,3,3,3,1,5,5,5,2,2,2,1,1,1,1,1,1,NA,3,3,3,1,6,NA,3,NA,4,4,2,1,2,1,10,NA,4,4,3,4,5,2,3,3,4,3,3,1,4,2,1,5,5,NA,NA,NA,NA,NA,NA,4,1,5,2,5,5,5,3,1,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,3,3,4,NA,NA,NA,NA,NA,NA,1,3,1,1,1,1,NA,NA,4,3,4,2,1,1,1,4000000,360000,2000000,750000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,1,3,3,4,4,4,NA,NA,1,1,2,3,1,3,1,3,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,1,1,1,2,1,1,1,1,1,2,2,2,2,2,1,2,2,7,NA,3,2,2,2,2,2,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,5,1,1,2,5,3,5,2,2,0,0,NA,5,5,5,5,5,3,3,4,2,2,50,6,6,NA,NA,NA,NA,NA,360000,NA,NA,4,NA,1,NA,7,1,1,10,NA,manipuladora de alimentos,2,2,2,Femenino,45,Chilena,Educación Media-Científico Humanista,No,2022-08-31,8.183333396911621,8.383333206176758,21.499999523162842,2.9666666984558105,3.1500000953674316,1.5833333730697632,8.366666793823242,14.149999618530273,4.7500000558793545,73.03334045410156
13124055,6,202201,1,2,1,1,1312405,Pudahuel,13124,Metropolitana,13,1,1.2885231971740723,0.9443955421447754,11199.0341796875,8208.0927734375,3,1,2,2,3,3,2,3,-999,-999,2,2,4,3,5,2,2,54,3,5,1,4,1,-999,1,2,2,32,3,5,2,5,3,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,3,3,4,3,2,3,1,2,2,3,3,1,4,3,3,2,2,3,4,3,4,4,4,3,-888,3,-888,3,4,5,1,3,9,7,8,1,3,2,3,3,2,1,3,2,3,2,2,3,3,3,4,2,3,2,1,1,1,3,-888,2,1,1,1,1,1,3,1,2,3,4,3,4,1,1,1,1,1,2,3,1,1,NA,1,3,3,12,15,NA,5,NA,2,3,3,3,5,1,8,NA,3,4,3,5,4,2,3,3,3,3,3,1,5,4,4,2,2,NA,NA,NA,NA,NA,NA,5,5,4,3,5,2,3,3,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,4,NA,NA,NA,NA,NA,NA,2,NA,1,1,2,NA,1,1,2,5,8,4,5,1,1,10000000,385000,2000000,800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,3,1,4,2,5,4,5,NA,NA,3,3,3,3,1,3,1,1,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,5,5,5,5,4,5,5,1,3,2,2,1,1,2,2,2,2,3,2,4,1,2,2,2,2,2013,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,1,4,5,5,5,5,3,5,2,1,5,2,0,NA,1,4,1,3,5,4,3,1,2,2,28,9,9,NA,NA,NA,NA,NA,200000,NA,NA,4,NA,9,NA,NA,-999,1,10,NA,secretaria de empresa,1,1,1,Masculino,28,Chilena,Profesional (4 o más años),Si,2022-10-18,6.199999809265137,8.149999856948853,17.21666717529297,2.9666666984558105,1.5666667222976685,1.399999976158142,9.916666984558105,2.933333396911621,2.5592498516237603,52.90925598144531
13124062,6,202201,1,2,1,1,1312406,Pudahuel,13124,Metropolitana,13,1,3.8655686378479004,6.218425750732422,33597.09375,54046.6484375,2,1,2,3,1,3,1,3,-888,-888,4,4,2,4,4,2,1,49,4,5,2,5,-999,6,1,3,1,58,4,2,2,5,-999,6,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,1,2,4,3,4,3,3,4,4,4,4,3,3,4,4,2,4,4,4,4,4,4,5,4,1,4,2,4,1,1,1,1,1,4,11,1,1,2,2,1,1,1,3,1,3,4,3,1,3,3,5,3,1,1,1,1,1,-888,1,1,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,NA,2,2,5,12,15,NA,5,NA,4,4,2,1,4,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,NA,NA,NA,NA,NA,NA,3,2,5,2,4,2,4,2,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,4,2,NA,NA,NA,NA,NA,NA,1,2,1,2,2,NA,1,2,5,3,5,2,4,2,4,8000000,500000,8000000,700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,5,2,2,2,3,5,2,NA,NA,1,1,2,2,1,5,1,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,1,1,2,2,1,1,2,1,1,1,2,2,2,2,2,2,2,2,4,2,7,1,2,2,1,2,2014,NA,NA,2014,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5,1,2,5,5,1,1,1,5,1,3,1,0,0,NA,5,5,5,5,4,5,5,5,1,1,49,9,1,3000000,NA,NA,3500000,4,3000000,NA,NA,1,NA,1,NA,6,1,1,10,NA,electricista mecanico,1,1,1,Masculino,28,Chilena,Profesional (4 o más años),Si,2022-10-02,4.433333396911621,6.849999904632568,10.166666448116302,2.116666555404663,1.399999976158142,1.3333333730697632,6.050000190734863,2.799999952316284,2.416666680946946,37.56666564941406
13124071,6,202201,1,2,1,1,1312407,Pudahuel,13124,Metropolitana,13,1,3.3501601219177246,5.389303207397461,29117.486328125,46840.4375,2,1,3,4,1,4,4,4,-888,-888,4,4,2,2,4,2,1,63,4,5,1,1,1,3,1,3,1,35,4,3,2,3,1,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,1,1,1,5,4,4,2,2,4,4,2,2,4,3,4,2,5,2,4,1,2,5,4,3,2,2,4,4,5,4,1,3,1,5,11,1,1,2,2,1,2,3,3,2,1,1,1,2,2,3,5,1,2,2,2,1,2,1,2,1,1,1,1,3,1,2,1,1,2,5,3,4,3,3,1,1,1,3,1,1,1,NA,1,1,1,12,15,NA,5,NA,4,4,2,2,2,2,2,NA,4,4,4,4,4,4,4,4,4,4,4,1,3,1,3,5,5,NA,NA,NA,NA,NA,NA,1,1,4,4,5,4,5,4,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,4,4,NA,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,2,NA,8,9,10,4,4,2,2,4000000,600000,3000000,1400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,4,4,4,4,4,4,4,NA,NA,1,1,1,3,1,2,1,2,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,7,7,2,2,2,2,2,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,1,5,5,5,1,5,1,1,1,4,0,0,NA,4,4,4,4,5,4,4,4,1,1,50,5,1,800000,NA,NA,1500000,2,900000,NA,NA,2,NA,2,NA,2,2,1,1,NA,campesino agricultor,1,2,1,Masculino,28,Chilena,Profesional (4 o más años),Si,2022-10-09,6.599999904632568,6.266666889190674,11.316666603088379,1.9333332777023315,1.4666666984558105,0.9833333492279053,5.583333492279053,2.7166666984558105,3.283333396539092,40.150001525878906
13124072,6,202201,1,1,1,1,1312407,Pudahuel,13124,Metropolitana,13,1,3.3501601219177246,5.389303207397461,29117.486328125,46840.4375,2,1,1,NA,NA,3,3,3,3,3,2,2,5,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,5,3,3,5,5,5,5,4,4,3,5,2,4,5,5,4,4,5,4,4,4,4,3,2,2,3,5,2,1,1,1,1,2,7,1,3,2,2,1,1,2,2,2,2,2,2,1,2,2,5,3,2,1,1,1,1,1,2,1,1,1,1,5,1,4,1,1,5,5,5,5,1,3,1,1,1,1,1,1,1,NA,4,3,5,5,15,NA,5,NA,5,5,2,2,4,4,7,NA,3,4,4,5,5,3,5,3,4,3,3,1,1,1,3,5,5,NA,NA,NA,NA,NA,NA,3,3,5,5,5,4,4,3,3,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,1,2,NA,NA,NA,NA,NA,NA,1,2,1,2,1,NA,1,2,5,3,8,5,4,2,2,2000000,800000,1500000,1000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,4,1,5,3,5,5,4,NA,NA,1,3,3,1,3,3,1,4,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2,2,2,4,5,1,1,2,2,1,2,2,2,2,2,2,2,2,2,7,2,2,2,2,2,2,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,1,1,5,5,1,5,5,2,1,2,2,-999,-888,NA,5,4,5,5,5,5,5,5,1,1,37,6,2,1000000,NA,NA,1500000,5,500000,NA,NA,1,NA,2,NA,2,2,1,10,NA,"obrero de fabrica, hacia ataudes de madera",1,2,1,Masculino,21,Chilena,Profesional (4 o más años),No,2022-09-12,5.183333396911621,5.449999809265137,15.816666603088379,27.899999618530273,1.8999999687075615,1.5833333730697632,7.566666603088379,7.949999809265137,6.966666707769036,80.31666564941406
